Comunidades y ciudades autónomas;Sexo;País de nacimiento;Grupo quinquenal de edad;Periodo;Total
05 Canarias;Hombres;Extranjero;De 40 a 44 años;2022S1;337
05 Canarias;Hombres;Extranjero;De 40 a 44 años;2021S2;113
05 Canarias;Hombres;Extranjero;De 40 a 44 años;2021S1;127
05 Canarias;Hombres;Extranjero;De 40 a 44 años;2020S2;-248
05 Canarias;Hombres;Extranjero;De 40 a 44 años;2020S1;290
05 Canarias;Hombres;Extranjero;De 40 a 44 años;2019S2;471
05 Canarias;Hombres;Extranjero;De 40 a 44 años;2019S1;496
05 Canarias;Hombres;Extranjero;De 40 a 44 años;2018S2;549
05 Canarias;Hombres;Extranjero;De 40 a 44 años;2018S1;555
05 Canarias;Hombres;Extranjero;De 40 a 44 años;2017S2;280
05 Canarias;Hombres;Extranjero;De 40 a 44 años;2017S1;211
05 Canarias;Hombres;Extranjero;De 40 a 44 años;2016S2;256
05 Canarias;Hombres;Extranjero;De 40 a 44 años;2016S1;160
05 Canarias;Hombres;Extranjero;De 40 a 44 años;2015S2;72
05 Canarias;Hombres;Extranjero;De 40 a 44 años;2015S1;-32
05 Canarias;Hombres;Extranjero;De 40 a 44 años;2014S2;105
05 Canarias;Hombres;Extranjero;De 40 a 44 años;2014S1;79
05 Canarias;Hombres;Extranjero;De 40 a 44 años;2013S2;-16
05 Canarias;Hombres;Extranjero;De 40 a 44 años;2013S1;16
05 Canarias;Hombres;Extranjero;De 40 a 44 años;2012S2;151
05 Canarias;Hombres;Extranjero;De 40 a 44 años;2012S1;218
05 Canarias;Hombres;Extranjero;De 40 a 44 años;2011S2;159
05 Canarias;Hombres;Extranjero;De 40 a 44 años;2011S1;171
05 Canarias;Hombres;Extranjero;De 40 a 44 años;2010S2;139
05 Canarias;Hombres;Extranjero;De 40 a 44 años;2010S1;150
05 Canarias;Hombres;Extranjero;De 40 a 44 años;2009S2;101
05 Canarias;Hombres;Extranjero;De 40 a 44 años;2009S1;136
05 Canarias;Hombres;Extranjero;De 40 a 44 años;2008S2;279
05 Canarias;Hombres;Extranjero;De 40 a 44 años;2008S1;473
05 Canarias;Hombres;Extranjero;De 45 a 49 años;2022S1;292
05 Canarias;Hombres;Extranjero;De 45 a 49 años;2021S2;154
05 Canarias;Hombres;Extranjero;De 45 a 49 años;2021S1;106
05 Canarias;Hombres;Extranjero;De 45 a 49 años;2020S2;-140
05 Canarias;Hombres;Extranjero;De 45 a 49 años;2020S1;289
05 Canarias;Hombres;Extranjero;De 45 a 49 años;2019S2;466
05 Canarias;Hombres;Extranjero;De 45 a 49 años;2019S1;499
05 Canarias;Hombres;Extranjero;De 45 a 49 años;2018S2;427
05 Canarias;Hombres;Extranjero;De 45 a 49 años;2018S1;474
05 Canarias;Hombres;Extranjero;De 45 a 49 años;2017S2;265
05 Canarias;Hombres;Extranjero;De 45 a 49 años;2017S1;128
05 Canarias;Hombres;Extranjero;De 45 a 49 años;2016S2;260
05 Canarias;Hombres;Extranjero;De 45 a 49 años;2016S1;217
05 Canarias;Hombres;Extranjero;De 45 a 49 años;2015S2;154
05 Canarias;Hombres;Extranjero;De 45 a 49 años;2015S1;48
05 Canarias;Hombres;Extranjero;De 45 a 49 años;2014S2;190
05 Canarias;Hombres;Extranjero;De 45 a 49 años;2014S1;98
05 Canarias;Hombres;Extranjero;De 45 a 49 años;2013S2;17
05 Canarias;Hombres;Extranjero;De 45 a 49 años;2013S1;35
05 Canarias;Hombres;Extranjero;De 45 a 49 años;2012S2;186
05 Canarias;Hombres;Extranjero;De 45 a 49 años;2012S1;189
05 Canarias;Hombres;Extranjero;De 45 a 49 años;2011S2;119
05 Canarias;Hombres;Extranjero;De 45 a 49 años;2011S1;145
05 Canarias;Hombres;Extranjero;De 45 a 49 años;2010S2;121
05 Canarias;Hombres;Extranjero;De 45 a 49 años;2010S1;113
05 Canarias;Hombres;Extranjero;De 45 a 49 años;2009S2;108
05 Canarias;Hombres;Extranjero;De 45 a 49 años;2009S1;133
05 Canarias;Hombres;Extranjero;De 45 a 49 años;2008S2;269
05 Canarias;Hombres;Extranjero;De 45 a 49 años;2008S1;346
05 Canarias;Hombres;Extranjero;De 50 a 54 años;2022S1;288
05 Canarias;Hombres;Extranjero;De 50 a 54 años;2021S2;173
05 Canarias;Hombres;Extranjero;De 50 a 54 años;2021S1;175
05 Canarias;Hombres;Extranjero;De 50 a 54 años;2020S2;-73
05 Canarias;Hombres;Extranjero;De 50 a 54 años;2020S1;202
05 Canarias;Hombres;Extranjero;De 50 a 54 años;2019S2;395
05 Canarias;Hombres;Extranjero;De 50 a 54 años;2019S1;420
05 Canarias;Hombres;Extranjero;De 50 a 54 años;2018S2;403
05 Canarias;Hombres;Extranjero;De 50 a 54 años;2018S1;346
05 Canarias;Hombres;Extranjero;De 50 a 54 años;2017S2;236
05 Canarias;Hombres;Extranjero;De 50 a 54 años;2017S1;172
05 Canarias;Hombres;Extranjero;De 50 a 54 años;2016S2;268
05 Canarias;Hombres;Extranjero;De 50 a 54 años;2016S1;164
05 Canarias;Hombres;Extranjero;De 50 a 54 años;2015S2;146
05 Canarias;Hombres;Extranjero;De 50 a 54 años;2015S1;60
05 Canarias;Hombres;Extranjero;De 50 a 54 años;2014S2;92
05 Canarias;Hombres;Extranjero;De 50 a 54 años;2014S1;49
05 Canarias;Hombres;Extranjero;De 50 a 54 años;2013S2;31
05 Canarias;Hombres;Extranjero;De 50 a 54 años;2013S1;25
05 Canarias;Hombres;Extranjero;De 50 a 54 años;2012S2;178
05 Canarias;Hombres;Extranjero;De 50 a 54 años;2012S1;155
05 Canarias;Hombres;Extranjero;De 50 a 54 años;2011S2;143
05 Canarias;Hombres;Extranjero;De 50 a 54 años;2011S1;157
05 Canarias;Hombres;Extranjero;De 50 a 54 años;2010S2;99
05 Canarias;Hombres;Extranjero;De 50 a 54 años;2010S1;71
05 Canarias;Hombres;Extranjero;De 50 a 54 años;2009S2;113
05 Canarias;Hombres;Extranjero;De 50 a 54 años;2009S1;146
05 Canarias;Hombres;Extranjero;De 50 a 54 años;2008S2;210
05 Canarias;Hombres;Extranjero;De 50 a 54 años;2008S1;333
05 Canarias;Hombres;Extranjero;De 55 a 59 años;2022S1;247
05 Canarias;Hombres;Extranjero;De 55 a 59 años;2021S2;192
05 Canarias;Hombres;Extranjero;De 55 a 59 años;2021S1;204
05 Canarias;Hombres;Extranjero;De 55 a 59 años;2020S2;56
05 Canarias;Hombres;Extranjero;De 55 a 59 años;2020S1;207
05 Canarias;Hombres;Extranjero;De 55 a 59 años;2019S2;390
05 Canarias;Hombres;Extranjero;De 55 a 59 años;2019S1;400
05 Canarias;Hombres;Extranjero;De 55 a 59 años;2018S2;322
05 Canarias;Hombres;Extranjero;De 55 a 59 años;2018S1;299
05 Canarias;Hombres;Extranjero;De 55 a 59 años;2017S2;163
05 Canarias;Hombres;Extranjero;De 55 a 59 años;2017S1;129
05 Canarias;Hombres;Extranjero;De 55 a 59 años;2016S2;177
05 Canarias;Hombres;Extranjero;De 55 a 59 años;2016S1;136
05 Canarias;Hombres;Extranjero;De 55 a 59 años;2015S2;67
05 Canarias;Hombres;Extranjero;De 55 a 59 años;2015S1;-8
05 Canarias;Hombres;Extranjero;De 55 a 59 años;2014S2;43
05 Canarias;Hombres;Extranjero;De 55 a 59 años;2014S1;55
05 Canarias;Hombres;Extranjero;De 55 a 59 años;2013S2;50
05 Canarias;Hombres;Extranjero;De 55 a 59 años;2013S1;25
05 Canarias;Hombres;Extranjero;De 55 a 59 años;2012S2;182
05 Canarias;Hombres;Extranjero;De 55 a 59 años;2012S1;186
05 Canarias;Hombres;Extranjero;De 55 a 59 años;2011S2;159
05 Canarias;Hombres;Extranjero;De 55 a 59 años;2011S1;129
05 Canarias;Hombres;Extranjero;De 55 a 59 años;2010S2;104
05 Canarias;Hombres;Extranjero;De 55 a 59 años;2010S1;114
05 Canarias;Hombres;Extranjero;De 55 a 59 años;2009S2;119
05 Canarias;Hombres;Extranjero;De 55 a 59 años;2009S1;133
05 Canarias;Hombres;Extranjero;De 55 a 59 años;2008S2;178
05 Canarias;Hombres;Extranjero;De 55 a 59 años;2008S1;299
05 Canarias;Hombres;Extranjero;De 60 a 64 años;2022S1;309
05 Canarias;Hombres;Extranjero;De 60 a 64 años;2021S2;169
05 Canarias;Hombres;Extranjero;De 60 a 64 años;2021S1;269
05 Canarias;Hombres;Extranjero;De 60 a 64 años;2020S2;58
05 Canarias;Hombres;Extranjero;De 60 a 64 años;2020S1;214
05 Canarias;Hombres;Extranjero;De 60 a 64 años;2019S2;291
05 Canarias;Hombres;Extranjero;De 60 a 64 años;2019S1;292
05 Canarias;Hombres;Extranjero;De 60 a 64 años;2018S2;245
05 Canarias;Hombres;Extranjero;De 60 a 64 años;2018S1;240
05 Canarias;Hombres;Extranjero;De 60 a 64 años;2017S2;103
05 Canarias;Hombres;Extranjero;De 60 a 64 años;2017S1;160
05 Canarias;Hombres;Extranjero;De 60 a 64 años;2016S2;191
05 Canarias;Hombres;Extranjero;De 60 a 64 años;2016S1;190
05 Canarias;Hombres;Extranjero;De 60 a 64 años;2015S2;114
05 Canarias;Hombres;Extranjero;De 60 a 64 años;2015S1;24
05 Canarias;Hombres;Extranjero;De 60 a 64 años;2014S2;75
05 Canarias;Hombres;Extranjero;De 60 a 64 años;2014S1;77
05 Canarias;Hombres;Extranjero;De 60 a 64 años;2013S2;99
05 Canarias;Hombres;Extranjero;De 60 a 64 años;2013S1;75
05 Canarias;Hombres;Extranjero;De 60 a 64 años;2012S2;182
05 Canarias;Hombres;Extranjero;De 60 a 64 años;2012S1;202
05 Canarias;Hombres;Extranjero;De 60 a 64 años;2011S2;175
05 Canarias;Hombres;Extranjero;De 60 a 64 años;2011S1;166
05 Canarias;Hombres;Extranjero;De 60 a 64 años;2010S2;222
05 Canarias;Hombres;Extranjero;De 60 a 64 años;2010S1;170
05 Canarias;Hombres;Extranjero;De 60 a 64 años;2009S2;139
05 Canarias;Hombres;Extranjero;De 60 a 64 años;2009S1;194
05 Canarias;Hombres;Extranjero;De 60 a 64 años;2008S2;217
05 Canarias;Hombres;Extranjero;De 60 a 64 años;2008S1;358
05 Canarias;Hombres;Extranjero;De 65 a 69 años;2022S1;218
05 Canarias;Hombres;Extranjero;De 65 a 69 años;2021S2;71
05 Canarias;Hombres;Extranjero;De 65 a 69 años;2021S1;267
05 Canarias;Hombres;Extranjero;De 65 a 69 años;2020S2;82
05 Canarias;Hombres;Extranjero;De 65 a 69 años;2020S1;193
05 Canarias;Hombres;Extranjero;De 65 a 69 años;2019S2;192
05 Canarias;Hombres;Extranjero;De 65 a 69 años;2019S1;220
05 Canarias;Hombres;Extranjero;De 65 a 69 años;2018S2;239
05 Canarias;Hombres;Extranjero;De 65 a 69 años;2018S1;148
05 Canarias;Hombres;Extranjero;De 65 a 69 años;2017S2;153
05 Canarias;Hombres;Extranjero;De 65 a 69 años;2017S1;203
05 Canarias;Hombres;Extranjero;De 65 a 69 años;2016S2;169
05 Canarias;Hombres;Extranjero;De 65 a 69 años;2016S1;102
05 Canarias;Hombres;Extranjero;De 65 a 69 años;2015S2;58
05 Canarias;Hombres;Extranjero;De 65 a 69 años;2015S1;-32
05 Canarias;Hombres;Extranjero;De 65 a 69 años;2014S2;97
05 Canarias;Hombres;Extranjero;De 65 a 69 años;2014S1;69
05 Canarias;Hombres;Extranjero;De 65 a 69 años;2013S2;70
05 Canarias;Hombres;Extranjero;De 65 a 69 años;2013S1;37
05 Canarias;Hombres;Extranjero;De 65 a 69 años;2012S2;169
05 Canarias;Hombres;Extranjero;De 65 a 69 años;2012S1;136
05 Canarias;Hombres;Extranjero;De 65 a 69 años;2011S2;107
05 Canarias;Hombres;Extranjero;De 65 a 69 años;2011S1;184
05 Canarias;Hombres;Extranjero;De 65 a 69 años;2010S2;141
05 Canarias;Hombres;Extranjero;De 65 a 69 años;2010S1;136
05 Canarias;Hombres;Extranjero;De 65 a 69 años;2009S2;160
05 Canarias;Hombres;Extranjero;De 65 a 69 años;2009S1;188
05 Canarias;Hombres;Extranjero;De 65 a 69 años;2008S2;176
05 Canarias;Hombres;Extranjero;De 65 a 69 años;2008S1;269
05 Canarias;Hombres;Extranjero;De 70 a 74 años  ;2022S1;74
05 Canarias;Hombres;Extranjero;De 70 a 74 años  ;2021S2;22
05 Canarias;Hombres;Extranjero;De 70 a 74 años  ;2021S1;112
05 Canarias;Hombres;Extranjero;De 70 a 74 años  ;2020S2;-2
05 Canarias;Hombres;Extranjero;De 70 a 74 años  ;2020S1;92
05 Canarias;Hombres;Extranjero;De 70 a 74 años  ;2019S2;67
05 Canarias;Hombres;Extranjero;De 70 a 74 años  ;2019S1;77
05 Canarias;Hombres;Extranjero;De 70 a 74 años  ;2018S2;74
05 Canarias;Hombres;Extranjero;De 70 a 74 años  ;2018S1;18
05 Canarias;Hombres;Extranjero;De 70 a 74 años  ;2017S2;-6
05 Canarias;Hombres;Extranjero;De 70 a 74 años  ;2017S1;3
05 Canarias;Hombres;Extranjero;De 70 a 74 años  ;2016S2;56
05 Canarias;Hombres;Extranjero;De 70 a 74 años  ;2016S1;23
05 Canarias;Hombres;Extranjero;De 70 a 74 años  ;2015S2;-36
05 Canarias;Hombres;Extranjero;De 70 a 74 años  ;2015S1;-64
05 Canarias;Hombres;Extranjero;De 70 a 74 años  ;2014S2;-19
05 Canarias;Hombres;Extranjero;De 70 a 74 años  ;2014S1;-38
05 Canarias;Hombres;Extranjero;De 70 a 74 años  ;2013S2;14
05 Canarias;Hombres;Extranjero;De 70 a 74 años  ;2013S1;-59
05 Canarias;Hombres;Extranjero;De 70 a 74 años  ;2012S2;73
05 Canarias;Hombres;Extranjero;De 70 a 74 años  ;2012S1;56
05 Canarias;Hombres;Extranjero;De 70 a 74 años  ;2011S2;58
05 Canarias;Hombres;Extranjero;De 70 a 74 años  ;2011S1;76
05 Canarias;Hombres;Extranjero;De 70 a 74 años  ;2010S2;51
05 Canarias;Hombres;Extranjero;De 70 a 74 años  ;2010S1;74
05 Canarias;Hombres;Extranjero;De 70 a 74 años  ;2009S2;70
05 Canarias;Hombres;Extranjero;De 70 a 74 años  ;2009S1;78
05 Canarias;Hombres;Extranjero;De 70 a 74 años  ;2008S2;67
05 Canarias;Hombres;Extranjero;De 70 a 74 años  ;2008S1;82
05 Canarias;Hombres;Extranjero;De 75 a 79 años  ;2022S1;9
05 Canarias;Hombres;Extranjero;De 75 a 79 años  ;2021S2;-13
05 Canarias;Hombres;Extranjero;De 75 a 79 años  ;2021S1;50
05 Canarias;Hombres;Extranjero;De 75 a 79 años  ;2020S2;-45
05 Canarias;Hombres;Extranjero;De 75 a 79 años  ;2020S1;-6
05 Canarias;Hombres;Extranjero;De 75 a 79 años  ;2019S2;-8
05 Canarias;Hombres;Extranjero;De 75 a 79 años  ;2019S1;-48
05 Canarias;Hombres;Extranjero;De 75 a 79 años  ;2018S2;-1
05 Canarias;Hombres;Extranjero;De 75 a 79 años  ;2018S1;-44
05 Canarias;Hombres;Extranjero;De 75 a 79 años  ;2017S2;-48
05 Canarias;Hombres;Extranjero;De 75 a 79 años  ;2017S1;-55
05 Canarias;Hombres;Extranjero;De 75 a 79 años  ;2016S2;-11
05 Canarias;Hombres;Extranjero;De 75 a 79 años  ;2016S1;-9
05 Canarias;Hombres;Extranjero;De 75 a 79 años  ;2015S2;-30
05 Canarias;Hombres;Extranjero;De 75 a 79 años  ;2015S1;-52
05 Canarias;Hombres;Extranjero;De 75 a 79 años  ;2014S2;-3
05 Canarias;Hombres;Extranjero;De 75 a 79 años  ;2014S1;-1
05 Canarias;Hombres;Extranjero;De 75 a 79 años  ;2013S2;-47
05 Canarias;Hombres;Extranjero;De 75 a 79 años  ;2013S1;-73
05 Canarias;Hombres;Extranjero;De 75 a 79 años  ;2012S2;26
05 Canarias;Hombres;Extranjero;De 75 a 79 años  ;2012S1;25
05 Canarias;Hombres;Extranjero;De 75 a 79 años  ;2011S2;16
05 Canarias;Hombres;Extranjero;De 75 a 79 años  ;2011S1;20
05 Canarias;Hombres;Extranjero;De 75 a 79 años  ;2010S2;7
05 Canarias;Hombres;Extranjero;De 75 a 79 años  ;2010S1;19
05 Canarias;Hombres;Extranjero;De 75 a 79 años  ;2009S2;12
05 Canarias;Hombres;Extranjero;De 75 a 79 años  ;2009S1;26
05 Canarias;Hombres;Extranjero;De 75 a 79 años  ;2008S2;21
05 Canarias;Hombres;Extranjero;De 75 a 79 años  ;2008S1;42
05 Canarias;Hombres;Extranjero;De 80 a 84 años  ;2022S1;-32
05 Canarias;Hombres;Extranjero;De 80 a 84 años  ;2021S2;-30
05 Canarias;Hombres;Extranjero;De 80 a 84 años  ;2021S1;19
05 Canarias;Hombres;Extranjero;De 80 a 84 años  ;2020S2;-61
05 Canarias;Hombres;Extranjero;De 80 a 84 años  ;2020S1;-12
05 Canarias;Hombres;Extranjero;De 80 a 84 años  ;2019S2;-22
05 Canarias;Hombres;Extranjero;De 80 a 84 años  ;2019S1;-47
05 Canarias;Hombres;Extranjero;De 80 a 84 años  ;2018S2;-14
05 Canarias;Hombres;Extranjero;De 80 a 84 años  ;2018S1;-49
05 Canarias;Hombres;Extranjero;De 80 a 84 años  ;2017S2;-57
05 Canarias;Hombres;Extranjero;De 80 a 84 años  ;2017S1;-22
05 Canarias;Hombres;Extranjero;De 80 a 84 años  ;2016S2;23
05 Canarias;Hombres;Extranjero;De 80 a 84 años  ;2016S1;16
05 Canarias;Hombres;Extranjero;De 80 a 84 años  ;2015S2;-18
05 Canarias;Hombres;Extranjero;De 80 a 84 años  ;2015S1;-14
05 Canarias;Hombres;Extranjero;De 80 a 84 años  ;2014S2;5
05 Canarias;Hombres;Extranjero;De 80 a 84 años  ;2014S1;9
05 Canarias;Hombres;Extranjero;De 80 a 84 años  ;2013S2;-23
05 Canarias;Hombres;Extranjero;De 80 a 84 años  ;2013S1;-49
05 Canarias;Hombres;Extranjero;De 80 a 84 años  ;2012S2;-3
05 Canarias;Hombres;Extranjero;De 80 a 84 años  ;2012S1;25
05 Canarias;Hombres;Extranjero;De 80 a 84 años  ;2011S2;13
05 Canarias;Hombres;Extranjero;De 80 a 84 años  ;2011S1;13
05 Canarias;Hombres;Extranjero;De 80 a 84 años  ;2010S2;4
05 Canarias;Hombres;Extranjero;De 80 a 84 años  ;2010S1;-8
05 Canarias;Hombres;Extranjero;De 80 a 84 años  ;2009S2;8
05 Canarias;Hombres;Extranjero;De 80 a 84 años  ;2009S1;10
05 Canarias;Hombres;Extranjero;De 80 a 84 años  ;2008S2;9
05 Canarias;Hombres;Extranjero;De 80 a 84 años  ;2008S1;9
05 Canarias;Hombres;Extranjero;De 85 a 89 años  ;2022S1;-23
05 Canarias;Hombres;Extranjero;De 85 a 89 años  ;2021S2;-23
05 Canarias;Hombres;Extranjero;De 85 a 89 años  ;2021S1;12
05 Canarias;Hombres;Extranjero;De 85 a 89 años  ;2020S2;-25
05 Canarias;Hombres;Extranjero;De 85 a 89 años  ;2020S1;7
05 Canarias;Hombres;Extranjero;De 85 a 89 años  ;2019S2;3
05 Canarias;Hombres;Extranjero;De 85 a 89 años  ;2019S1;-33
05 Canarias;Hombres;Extranjero;De 85 a 89 años  ;2018S2;-5
05 Canarias;Hombres;Extranjero;De 85 a 89 años  ;2018S1;-24
05 Canarias;Hombres;Extranjero;De 85 a 89 años  ;2017S2;-27
05 Canarias;Hombres;Extranjero;De 85 a 89 años  ;2017S1;-26
05 Canarias;Hombres;Extranjero;De 85 a 89 años  ;2016S2;15
05 Canarias;Hombres;Extranjero;De 85 a 89 años  ;2016S1;7
05 Canarias;Hombres;Extranjero;De 85 a 89 años  ;2015S2;0
05 Canarias;Hombres;Extranjero;De 85 a 89 años  ;2015S1;-3
05 Canarias;Hombres;Extranjero;De 85 a 89 años  ;2014S2;5
05 Canarias;Hombres;Extranjero;De 85 a 89 años  ;2014S1;4
05 Canarias;Hombres;Extranjero;De 85 a 89 años  ;2013S2;4
05 Canarias;Hombres;Extranjero;De 85 a 89 años  ;2013S1;-8
05 Canarias;Hombres;Extranjero;De 85 a 89 años  ;2012S2;-4
05 Canarias;Hombres;Extranjero;De 85 a 89 años  ;2012S1;4
05 Canarias;Hombres;Extranjero;De 85 a 89 años  ;2011S2;-3
05 Canarias;Hombres;Extranjero;De 85 a 89 años  ;2011S1;-5
05 Canarias;Hombres;Extranjero;De 85 a 89 años  ;2010S2;1
05 Canarias;Hombres;Extranjero;De 85 a 89 años  ;2010S1;1
05 Canarias;Hombres;Extranjero;De 85 a 89 años  ;2009S2;2
05 Canarias;Hombres;Extranjero;De 85 a 89 años  ;2009S1;-5
05 Canarias;Hombres;Extranjero;De 85 a 89 años  ;2008S2;-3
05 Canarias;Hombres;Extranjero;De 85 a 89 años  ;2008S1;5
05 Canarias;Hombres;Extranjero;90 y más años;2022S1;-7
05 Canarias;Hombres;Extranjero;90 y más años;2021S2;-14
05 Canarias;Hombres;Extranjero;90 y más años;2021S1;-4
05 Canarias;Hombres;Extranjero;90 y más años;2020S2;-18
05 Canarias;Hombres;Extranjero;90 y más años;2020S1;-1
05 Canarias;Hombres;Extranjero;90 y más años;2019S2;-12
05 Canarias;Hombres;Extranjero;90 y más años;2019S1;-19
05 Canarias;Hombres;Extranjero;90 y más años;2018S2;-5
05 Canarias;Hombres;Extranjero;90 y más años;2018S1;-15
05 Canarias;Hombres;Extranjero;90 y más años;2017S2;-10
05 Canarias;Hombres;Extranjero;90 y más años;2017S1;-17
05 Canarias;Hombres;Extranjero;90 y más años;2016S2;1
05 Canarias;Hombres;Extranjero;90 y más años;2016S1;10
05 Canarias;Hombres;Extranjero;90 y más años;2015S2;7
05 Canarias;Hombres;Extranjero;90 y más años;2015S1;5
05 Canarias;Hombres;Extranjero;90 y más años;2014S2;7
05 Canarias;Hombres;Extranjero;90 y más años;2014S1;6
05 Canarias;Hombres;Extranjero;90 y más años;2013S2;2
05 Canarias;Hombres;Extranjero;90 y más años;2013S1;-16
05 Canarias;Hombres;Extranjero;90 y más años;2012S2;1
05 Canarias;Hombres;Extranjero;90 y más años;2012S1;-2
05 Canarias;Hombres;Extranjero;90 y más años;2011S2;-4
05 Canarias;Hombres;Extranjero;90 y más años;2011S1;-5
05 Canarias;Hombres;Extranjero;90 y más años;2010S2;0
05 Canarias;Hombres;Extranjero;90 y más años;2010S1;-8
05 Canarias;Hombres;Extranjero;90 y más años;2009S2;-1
05 Canarias;Hombres;Extranjero;90 y más años;2009S1;1
05 Canarias;Hombres;Extranjero;90 y más años;2008S2;0
05 Canarias;Hombres;Extranjero;90 y más años;2008S1;2
05 Canarias;Mujeres;Extranjero;De 0 a 4 años;2022S1;422
05 Canarias;Mujeres;Extranjero;De 0 a 4 años;2021S2;275
05 Canarias;Mujeres;Extranjero;De 0 a 4 años;2021S1;181
05 Canarias;Mujeres;Extranjero;De 0 a 4 años;2020S2;202
05 Canarias;Mujeres;Extranjero;De 0 a 4 años;2020S1;303
05 Canarias;Mujeres;Extranjero;De 0 a 4 años;2019S2;458
05 Canarias;Mujeres;Extranjero;De 0 a 4 años;2019S1;381
05 Canarias;Mujeres;Extranjero;De 0 a 4 años;2018S2;484
05 Canarias;Mujeres;Extranjero;De 0 a 4 años;2018S1;449
05 Canarias;Mujeres;Extranjero;De 0 a 4 años;2017S2;476
05 Canarias;Mujeres;Extranjero;De 0 a 4 años;2017S1;393
05 Canarias;Mujeres;Extranjero;De 0 a 4 años;2016S2;374
05 Canarias;Mujeres;Extranjero;De 0 a 4 años;2016S1;290
05 Canarias;Mujeres;Extranjero;De 0 a 4 años;2015S2;322
05 Canarias;Mujeres;Extranjero;De 0 a 4 años;2015S1;236
05 Canarias;Mujeres;Extranjero;De 0 a 4 años;2014S2;274
05 Canarias;Mujeres;Extranjero;De 0 a 4 años;2014S1;202
05 Canarias;Mujeres;Extranjero;De 0 a 4 años;2013S2;208
05 Canarias;Mujeres;Extranjero;De 0 a 4 años;2013S1;142
05 Canarias;Mujeres;Extranjero;De 0 a 4 años;2012S2;188
05 Canarias;Mujeres;Extranjero;De 0 a 4 años;2012S1;186
05 Canarias;Mujeres;Extranjero;De 0 a 4 años;2011S2;195
05 Canarias;Mujeres;Extranjero;De 0 a 4 años;2011S1;194
05 Canarias;Mujeres;Extranjero;De 0 a 4 años;2010S2;200
05 Canarias;Mujeres;Extranjero;De 0 a 4 años;2010S1;183
05 Canarias;Mujeres;Extranjero;De 0 a 4 años;2009S2;201
05 Canarias;Mujeres;Extranjero;De 0 a 4 años;2009S1;170
05 Canarias;Mujeres;Extranjero;De 0 a 4 años;2008S2;228
05 Canarias;Mujeres;Extranjero;De 0 a 4 años;2008S1;309
05 Canarias;Mujeres;Extranjero;De 5 a 9 años;2022S1;431
05 Canarias;Mujeres;Extranjero;De 5 a 9 años;2021S2;274
05 Canarias;Mujeres;Extranjero;De 5 a 9 años;2021S1;160
05 Canarias;Mujeres;Extranjero;De 5 a 9 años;2020S2;136
05 Canarias;Mujeres;Extranjero;De 5 a 9 años;2020S1;299
05 Canarias;Mujeres;Extranjero;De 5 a 9 años;2019S2;497
05 Canarias;Mujeres;Extranjero;De 5 a 9 años;2019S1;355
05 Canarias;Mujeres;Extranjero;De 5 a 9 años;2018S2;488
05 Canarias;Mujeres;Extranjero;De 5 a 9 años;2018S1;365
05 Canarias;Mujeres;Extranjero;De 5 a 9 años;2017S2;437
05 Canarias;Mujeres;Extranjero;De 5 a 9 años;2017S1;303
05 Canarias;Mujeres;Extranjero;De 5 a 9 años;2016S2;336
05 Canarias;Mujeres;Extranjero;De 5 a 9 años;2016S1;209
05 Canarias;Mujeres;Extranjero;De 5 a 9 años;2015S2;274
05 Canarias;Mujeres;Extranjero;De 5 a 9 años;2015S1;113
05 Canarias;Mujeres;Extranjero;De 5 a 9 años;2014S2;221
